"id","event","dtstart","dtend","venue","address","town","area","country","latitude","longitude"
7021,"Fiddle Duo Séamus & Manus McGuire at ITMA","2017-11-25 13:00:00","2017-11-25 14:00:00","Irish Traditional Music Archive","73 Merrion Square","Dublin","Dublin","Ireland",53.33906174,-6.25042105
7016,"A Celtic Winter Night","2017-11-25 19:00:00","2017-11-25 19:00:00","Kirchl Obertsrot","Obertsroter Str. 5","Obertsrot","Baden-Wuerttenburg","Germany",48.74457932,8.34695435
7025,"Irish Music Show with the Ragged Rascals","2017-12-03 16:00:00","2017-12-03 19:00:00","McGonigal's Pub","105 S Cook St.","Barrington","Illinois","USA",42.15363312,-88.13459778
7036,"Muireann Nic Amhlaoibh with Donal O’Connor & Gerry O’Beirne","2017-12-08 20:00:00","2017-12-08 22:00:00","Cultúrlann Sweeney","O'Connell Street","Kilkee","Clare","Ireland",52.67961884,-9.64485264
7013,"A Celtic Winter Night","2017-12-09 19:00:00","2017-12-09 19:00:00","Protestantische Markuskirche","Am Sommerwald 98","Pirmasens","Rheinland-Pfalz","Germany",49.21503067,7.62167978
7027,"MAC - 2nd Saturday Community Concert","2017-12-09 19:30:00","2017-12-09 22:00:00","Winona Grange #271","8340 SW Seneca St","Tualatin","Oregon","USA",45.38317871,-122.76232910
6957," Handed Down - \"Journey into Traditions; Placing the Button Accordion in the Sliabh Luachra Context\" presented by Maire O Keeffe ","2017-12-09 20:00:00","2017-12-09 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7032,"Handed Down “ Journey into Tradition “ Placing the Button Accordion in the Sliabh Luachra Context presented by Màire O Keeffe","2017-12-09 20:00:00","2017-12-22 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7033,"John Spillane","2017-12-15 20:30:00","2017-12-15 22:30:00","Ionad Cultúrtha","","Ballyvourney","Cork","Ireland",51.94549179,-9.16408920
7012,"A Celtic Winter Night","2017-12-16 19:00:00","2017-12-16 19:00:00","Stadtpfarrkirche St. Maria","Marienring 4","Landau","Rheinland-Pfalz","Germany",49.19301224,8.11508942
7030,"Perry Hall Folk Music Night, featuring Mike Hamilton","2017-12-16 19:00:00","2017-12-16 22:00:00","Perry Hall United Methodist Church","9515 Belair Rd.","Baltimore","Maryland","USA",39.40938187,-76.46697998
7031,"Gatehouse in concert","2017-12-20 20:00:00","2017-12-20 20:00:00","The Dock Arts Centre","St. George's Terrace","Carrick-on-Shannon","Leitrim","Ireland",53.94496536,-8.09672832
7053,"Scoil Gheimhridh","2017-12-27 00:00:00","2018-01-01 00:00:00","Various Venues","","Gaoth Dobhair","Donegal","Ireland",55.04980087,-8.22870350
7067,"Dwayne Côté, Richard Wood, Colin Grant, Jason MacDonald","2018-01-06 16:00:00","2018-01-06 19:00:00","Highland Arts Theatre","","Sydney","Nova Scotia","Canada",46.13876724,-60.19411850
7055,"Manchester Eurobal","2018-01-06 18:00:00","2018-01-07 16:00:00","St Matthew's Community Hall","Chapel Lane, Stretford","Manchester","Greater Manchester","England",53.45759583,-2.15783763
7056,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-09 20:00:00","2018-01-09 20:00:00","The Sugar Club","8 Lower Leeson Street","Dublin","Dublin","Ireland",53.33555984,-6.25650311
7057,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-10 20:00:00","2018-01-10 20:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7058,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-11 20:00:00","2018-01-11 20:00:00","Station House Theatre","","Clifden","Galway","Ireland",53.27066803,-9.05679035
7059,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-12 20:00:00","2018-01-12 20:00:00","Birr Theatre","","Birr","Offaly","Ireland",53.09761047,-7.91185093
7060,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-13 20:00:00","2018-01-13 20:00:00","Mermaid Arts Centre","Main Street","Bray","Wicklow","Ireland",53.20090485,-6.11107397
7061,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-14 20:00:00","2018-01-14 20:00:00","National Opera House","","Wexford","Wexford","Ireland",52.33803177,-6.46216011
7062,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-16 20:00:00","2018-01-16 20:00:00","Triskel Christchurch","Tobin Street","Cork","Cork","Ireland",51.89752197,-8.47655010
7063,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-17 20:00:00","2018-01-17 20:00:00","Pavilion Theatre","Marine Road","Dún Laoghaire","Dublin","Ireland",53.29346848,-6.13482428
7064,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-18 20:00:00","2018-01-18 20:00:00","Linenhall Arts Centre","Linenhall Street","Castlebar","Mayo","Ireland",53.85815811,-9.29781151
7065,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-19 20:00:00","2018-01-19 20:00:00","Droichead Arts Centre","","Drogheda","Louth","Ireland",53.71448517,-6.35326958
7068,"Bays Family Irish Band with Erynn Marshall and Carl Jones","2018-01-19 20:00:00","2018-01-19 20:00:00","Wedgwood Presbyterian Church","8008 35th Ave NE","Seattle","Washington","USA",47.68690109,-122.29016113
7089,"FluteFling Winter Workshops 2018","2018-01-20 13:00:00","2018-03-17 16:00:00","Tribe Porty","19 Windsor Place, Portobello","Edinburgh","Lothian","Scotland",55.95135880,-3.11319518
7051,"Perry Hall Folk Music Night, featuring Todd Walker","2018-01-20 19:00:00","2018-01-20 22:00:00","Perry Hall United Methodist Church","9515 Belair Rd.","Baltimore","Maryland","USA",39.40938187,-76.46697998
7069,"Bays Family Irish Band with Erynn Marshall and Carl Jones","2018-01-20 19:00:00","2018-01-20 19:00:00","Nova School","2020 22nd Ave SE","Olympia","Washington","USA",47.03057861,-122.87171936
7037,"Sharon Shannon in concert","2018-01-20 20:00:00","2018-01-20 20:00:00","The Source Arts Centre","Cathedral Street","Thurles","Tipperary","Ireland",52.67968369,-7.80860519
7066,"Niamh Parsons, Ciarán Tourish, Liam Kelly & John Doyle","2018-01-20 20:00:00","2018-01-20 20:00:00","Kinnegar Brewery","","Letterkenny","Donegal","Ireland",54.95572281,-7.70613527
7070,"Super Sunday Trad Session: Led by Laoise Kelly & Tiarnan O’Duinnchinn","2018-01-21 00:00:00","2018-01-21 00:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7072,"Duests At The Well - Laoise Kelly & Tiarnan O’Duinnchinn","2018-01-21 19:00:00","2018-01-21 19:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7090,"The Band of Burns ","2018-01-24 19:00:00","2018-01-24 19:00:00","St. George's Hall","St. George's Pl. ","Liverpool","Merseyside","England",53.40773392,-2.98032331
7079,"Play it By Ear","2018-01-24 19:30:00","2018-01-24 19:30:00","Pilgrim Centre","Dale Street","Craven Arms","Shropshire","England",52.43972397,-2.83350420
7052,"Burns night (nearly) Scottish session","2018-01-24 20:00:00","2018-01-24 20:00:00","Red Lion","42 Oxford Rd, Old Marston","Oxford","Oxfordshire","England",51.77228546,-1.23625135
7091,"The Band of Burns (as part of Celtic Connections)","2018-01-25 19:00:00","2018-01-25 19:00:00","The Old Fruitmarket","Candleriggs ","Glasgow","Glasgow","Scotland",55.85831451,-4.24570322
7035,"Yscolan Tune School","2018-01-26 13:00:00","2018-01-28 23:45:00","Canolfan Yr Urdd","Pentre Ifan","Newport","Pembrokeshire","Wales",52.01565552,-4.83494377
7092,"The Band of Burns","2018-01-26 19:00:00","2018-01-26 19:00:00","The Tivoli Theatre","34-48 Guild Street","Aberdeen","Aberdeenshire","Scotland",57.14505386,-2.09759283
7097,"Irish Concertina Ensemble","2018-01-26 20:30:00","2018-01-26 22:30:00","Ionad Cultúrtha","","Ballyvourney","Cork","Ireland",51.94549179,-9.16408920
7085,"BRAN Klub","2018-01-27 18:00:00","2018-01-27 18:00:00","Jókai Klub","Hollós út 5","Budapest","Budapest","Hungary",47.49878693,18.98901176
7093,"The Band of Burns","2018-01-27 19:00:00","2018-01-27 19:00:00","Union Chapel","Compton Avenue","Islington","London","England",51.54650497,-0.10580580
6958," Handed Down  \"From the Masters Hand - Padraig's Legacy\" ","2018-01-27 20:00:00","2018-01-27 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7054,"Handed Down “ Creating a Sliabh Luachra Archive “  preserving  our Identity  presented by Maggie Prendeville Keane","2018-01-27 20:00:00","2018-01-27 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7087,"Kilkenny pipers' club concert","2018-01-27 20:30:00","2018-01-27 20:30:00","Cleere's Bar And Theatre","28 Parliament Street","Kilkenny","Kilkenny","Ireland",52.65503311,-7.25519753
7080,"Dónal Clancy in Concert","2018-01-28 14:00:00","2018-01-28 16:30:00","Hibernian Cultural Centre","19 Temple Street","Worcester","Massachusetts","USA",42.25910568,-71.79767609
7094,"The Band of Burns","2018-01-29 00:00:00","2018-01-29 00:00:00","Colston Hall","Colston Street","Bristol","Bristol","England",51.45578766,-2.59756684
7082,"Tune Junkie Weekend","2018-02-02 00:00:00","2018-02-04 00:00:00","Historic Grove Theater","123 Randolph Rd","Oak Ridge","Tennessee","USA",36.01481628,-84.26685333
7044,"Celtic Jam","2018-02-02 10:00:00","2018-02-02 22:00:00","Box Hill Community Arts Centre","470 Station St.","Box Hill","Victoria","Australia",-37.82540512,145.12280273
7132,"St Patrick's Day session after the rugby international","2018-02-03 16:45:00","2018-02-03 16:45:00","Rising Sun","15 Harlesden Rd.","Willesden","London","England",51.54540253,-0.23010699
7077,"Lullaby Babies with Cathy Jordan (Dervish) and Nuala Kennedy","2018-02-04 00:00:00","2018-02-04 00:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7095,"Kingston Tune Learning Session","2018-02-05 18:30:00","2018-02-05 22:00:00","Private Residence - Lygon St Brunswick East","Lygon St Brunswick East - Exact Address Upon RSVP Via Phone Or Email","Melbourne","Victoria","Australia",-37.81362915,144.96305847
7038,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-08 00:00:00","2018-02-08 00:00:00","Little Sea Folk","519 Congress St.","Portland","Maine","USA",43.65624237,-70.26116943
7039,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-09 00:00:00","2018-02-09 00:00:00","Bowers Barn","St. Andrew's Church","Newcastle","Maine","USA",44.03429413,-69.53392029
7084,"Open the Door for Three - Liz Knowles, Kieran O'Hare, Pat Broaders","2018-02-09 19:30:00","2018-02-09 22:00:00","Sherwood Center For The Arts","22689 SW Pine Street","Sherwood","Oregon","USA",45.35565948,-122.83999634
7115,"White Raven","2018-02-09 20:30:00","2018-02-09 22:30:00","Ionad Cultúrtha","","Ballyvourney","Cork","Ireland",51.94549179,-9.16408920
7040,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-10 00:00:00","2018-02-10 00:00:00","Oyster River Folk Music","20 Madbury Rd","Durham","New Hampshire","USA",43.13570404,-70.92487335
7114,"Lowcountry Irish Festival","2018-02-10 00:00:00","2018-02-11 00:00:00","Omar Shrine Convention Center","176 Patriots Point Road","Mt. Pleasant","South Carolina","USA",32.79740906,-79.90016937
7081,"Irish Dance Ceili","2018-02-10 20:00:00","2018-02-10 23:30:00","German Canadian Club","1 Cove Rd","London","Ontario","Canada",42.98492432,-81.24527740
7041,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-11 00:00:00","2018-02-11 00:00:00","Bowers Barn","22 Prentiss Cove Road","Walpole","Maine","USA",43.98926163,-69.54011536
7042,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-14 00:00:00","2018-02-18 00:00:00","Westin Crown Center Hotel","1 E Pershing Road","Kansas City","Missouri","USA",39.08339691,-94.58298492
7047,"Boxwood Traditional Music Workshop with Chris Norman & James Kelly","2018-02-15 00:00:00","2018-02-20 00:00:00","Various Venues","","Waipu","Northland","New Zealand",-35.57954788,173.76240540
3091,"The Flurry: A Festival of Traditional Dancing & Music, sponsored by the DanceFlurry Organization","2018-02-16 19:00:00","2018-02-18 21:00:00","Saratoga City Center And Other Venues","534 Broadway","Saratoga Springs","New York","USA",43.08563232,-73.78331757
7088,"Perry Hall Folk Music Night, featuring Michael Warner","2018-02-17 19:00:00","2018-02-17 22:00:00","Perry Hall United Methodist Church","9515 Belair Rd.","Baltimore","Maryland","USA",39.40938187,-76.46697998
7073,"Declan Folan Debut Album Launch","2018-02-17 20:00:00","2018-02-17 20:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7116,"Tim Edey One Man NYAH Show ","2018-02-17 21:00:00","2018-02-17 21:00:00","Backyard Arts Centre","Moynehall","Cavan","Cavan","Ireland",53.96662140,-7.35506344
7071,"Super Sunday Trad Session: led by Declan Folan","2018-02-18 00:00:00","2018-02-18 00:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7043,"Duó (Niamh Varian-Barry and Peter Staunton)","2018-02-21 00:00:00","2018-02-21 00:00:00","The Burren","247 Elm St.","Somerville","Massachusetts","USA",42.39545059,-71.12174225
7048,"Boxwood Traditional Music Workshop with Chris Norman & James Kelly","2018-02-22 00:00:00","2018-02-25 00:00:00","Various Venues","","Queenscliff","Victoria","Australia",-38.26777649,144.62869263
7117,"“Soul Clap its Hands and Sing”: Moya Cannon & Kathleen Loughnane","2018-02-22 19:00:00","2018-02-22 19:00:00","Poetry Ireland","11 Parnell Square East","Dublin","Dublin","Ireland",53.35415268,-6.26272058
7111,"Chief Francis O'Neill Irish Music Festival","2018-02-23 00:00:00","2018-02-25 00:00:00","The Lodge At Tiburon","1651 Tiburon Blvd","Tiburon","California","USA",37.87485123,-122.45761871
7124,"The Belfast Song Gathering","2018-02-23 21:00:00","2018-02-24 22:30:00","Various Venues","","Belfast","Antrim","Northern Ireland",54.64273071,-5.94226933
7074,"Jarlath Henderson Band","2018-02-25 20:00:00","2018-02-25 20:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7131,"3rd Annual Celtic Calling Gathering","2018-03-02 16:00:00","2018-03-04 23:45:00","Various Venues","","Charleston","West Virginia","USA",38.35414886,-81.63546753
6959," Cancelled: Handed Down - \"Sliabh Luachra Influences in the 1980's\" presented by Paudie O Connor","2018-03-03 20:00:00","2018-03-03 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7127,"Handed Down - Sliabh Luachra influences from the 1980’s presented by Paudie O Connor","2018-03-03 20:00:00","2018-03-03 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
6991,"4th Shropshire Hills Irish Fiddle Day","2018-03-03 21:30:00","2018-03-03 21:30:00","The Shropshire Hills Discovery Centre","","Craven Arms","Shropshire","England",52.44008255,-2.83327985
7134,"CRUMAC - 2nd Saturday Community Concert","2018-03-10 19:30:00","2018-03-10 22:00:00","Winona Grange #271","8340 SW Seneca St","Tualatin","Oregon","USA",45.38317871,-122.76232910
7125,"Irish Dance Ceili","2018-03-10 20:00:00","2018-03-10 20:00:00","German Canadian Club","1 Cove Rd","London","Ontario","Canada",42.98492432,-81.24527740
7129,"NYAH Jig of Life Award to Jackie Daly 2018 ","2018-03-10 20:30:00","2018-03-10 20:30:00","Backyard Arts Centre","Moynehall","Cavan","Cavan","Ireland",53.96662140,-7.35506344
7141,"Niel Gow Scottish Fiddle Festival","2018-03-16 00:00:00","2018-03-18 00:00:00","Various Venues","","Dunkeld & Birnham","Perth And Kinross","Scotland",56.55804825,-3.57642508
7113,"yscolan tune school. ysgol alawon yscolan with Ceri Rhys Matthews","2018-03-16 10:00:00","2018-03-18 23:45:00","Canolfan Yr Urdd","","Pentre Ifan","Pembrokeshire","Wales",52.00822449,-4.78077984
7098,"The Blue Tar Road Album Launch - Brendan Nugent & Friends","2018-03-16 20:30:00","2018-03-16 20:30:00","Dún Uladh","Ballinamullan Road","Omagh","Tyrone","Northern Ireland",54.60018539,-7.25428104
7135,"Bubble & Squeak","2018-03-17 09:00:00","2018-03-17 11:00:00","Glas Coffee House","Maple St","Sturgeon Bay","Wisconsin","USA",44.83416367,-87.37704468
7126,"Perry Hall Folk Music Night, featuring Ami Yares","2018-03-17 19:00:00","2018-03-17 22:00:00","Perry Hall United Methodist Church","9515 Belair Rd.","Baltimore","Maryland","USA",39.40938187,-76.46697998
7146,"Traditional Irish Music Session","2018-03-22 08:00:00","2018-03-22 08:00:00","Pub L'Aristo","7 Rue Du 4 Septembre","Calais","Nord-Pas De Calais","France",50.41598511,2.77981830
7133,"A Weekend of Irish Music Sessions in Lancaster","2018-03-23 20:00:00","2018-03-25 18:00:00","Various Venues","","Lancaster","Lancashire","England",54.04657364,-2.80074000
6960,"Handed Down - \"Recording Johnny O Leary\" presented by Terry Moylan ","2018-03-24 20:00:00","2018-03-24 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7136," Handed Down Sat March 24 “Recording Johnny O Leary” presented by Terry Moylan","2018-03-24 20:00:00","2018-03-24 20:00:00","Sliabh Luachra Heritage Centre","Scartaglin Village","Scartaglin","Kerry","Ireland",52.17977142,-9.40760517
7147,"Edinburgh International Harp Festival","2018-03-30 00:00:00","2018-03-30 00:00:00","Merchiston Castle School","Colinton Road","Edinburgh","Lothian","Scotland",55.92248917,-3.23748088
7130,"2018 North American Comhaltas Convention","2018-04-05 00:00:00","2018-04-08 00:00:00","Hilton Hotel","2855 N. Milwaukee Avenue ","Northbrook","Illinois","USA",42.10158157,-87.88205719
7150,"Ross Martin & Eilidh Shaw","2018-04-05 00:00:00","2018-04-05 00:00:00","Henry Strater Theatre","699 Main Ave.","Durango","Colorado","USA",37.27111816,-107.88198853
7143,"The 2nd Southern England Chromatic Button Accordion Rally","2018-04-08 00:00:00","2018-04-08 00:00:00","Church Hall","","Woolton Hill","Hampshire","England",51.35258865,-1.38365388
7075,"Tradroque","2018-04-12 20:00:00","2018-04-12 20:00:00","Hawk's Well Theatre","Temple Street","Sligo","Sligo","Ireland",54.26845169,-8.47679996
7156,"Gatehouse in concert","2018-04-12 20:00:00","2018-04-12 20:00:00","Roscommon Arts Centre","Circular Road","Roscommon","Roscommon","Ireland",53.62736893,-8.18968582
